Закон серийности – доказательство матрицы?  В 2005 году гольфистка-любительница с расстояния 45 метров загнала мяч в лунку с первого удара. Это уже само по себе выдающееся событие. Но то, что произошло следом не вписывается даже в самые смелые букмекерские прогнозы.  Сразу после триумфального удара, её коллега, другая гольфистка, сделала ровно то же самое. Будто гольфийский бог, когда выдавал талончик на супер-удар не заметил, что карточки слиплись, и по недосмотру отслюнявил два вместо одного назначенного.  Закон серийности – это когда маловероятное событие не просто случается, но следом за ним каким-то немыслимым образом случается ещё одно такое же событие. И сразу понимаешь – что-то тут не чисто.  Вот сколько раз за год вас спрашивают дорогу? Ну если вы не заядлый зритель Даши-следопыта, то в среднем в диапазоне от 0 до 1, верно? По крайней мере у меня так. Либо спросили один раз, либо вообще не спросили. Однажды я вышел с Чуфурей на прогулку, и за время на нашего короткого путешествия в десятиминутный интервал мы выполнили шестилетнюю норму по наставлению заблудших душ. Сначала мужик потерял пункт выдачи, потом семья туристов искали монумент гриба, потом ещё кто-то улицу спрашивал.  Это была одна из первых совместных вылазок с Чуфурей в город, а поэтому теперь она наверное немножко загордилась.  — Мой папа — очень важный кот в городе, — так бы Чуня записала в дневнике, если бы вела его, – Без него другие коты не могут сделать ни шагу, как котята слепые тыркаются, ей богу.  Теперь она знала, чем я занимаюсь, когда выхожу из дома. Объясняется закон серийности двумя способами — выбирайте любой, какой вам больше нравится. ?????Научный:;Другое
Не успел я вчера дообнимать Чуню и завершить стрим, мне пришла от нашей художницы Ани такая картинка. Обессмерченное в красках мгновение вчерашнего стрима. Обычно подобной молниеносностью могут похвастаться только фото. Вжух! И мы с Чуней уже в jpg. Знаете, что в этой картинке особенного?  К технической и документальной стороне придираться не следует – например, у меня за спиной вместо папоротника внезапно выросла ёлка. В этой очаровательной недостоверности, когда мы принимаем предполагаемое и более вероятное за действительное, мне мерещится наше родство с нейросетями. Тут весь фокус в спонтанности и небрежности. Эта картинка – сто процентная иллюстрация даоского принципа У-ВЕЙ.  Принципа не-деяния. Когда ты позволяешь делу делаться самому. Не задаёшь лишних вопросов, не оцениваешь на предмет модности, востребованности, полезности, а доверяешься струящемуся сквозь тебя творческому импульсу, предоставляя своё тело в распоряжение Вселенной. У-вей выражается в том, что первые дубль/эскиз/идея – оказываются самыми честными, самыми милыми сердцу.  Китайские каллиграфы знают, что лучший и совершенный иероглиф, который выходит из под кисти мастера это – первый. Потому что отпечатывает наиболее свежее восприятие и позволяет ДАО проявиться наиболее полно. И даже если у мастера с похмелья дрогнула рука, и какой-нибудь крючок вышел не слишком опрятно – этот изъян принимается за совершенную форму. Потому что именно так хотело ДАО. Идеальней быть не может.  Кто мы такие, чтобы критиковать изгибы и краски цветов? Кто мы такие, чтобы советовать облаку поджаться или распрямиться, чтобы больше походить на облако?  И когда наши действия носят тот же спонтанный, неспланированный, бесцельный характер, то относятся к тому же роду, что и явления природы. И выпадают из категорий совершенный-несовершенный, правильный-ошибочный.  Как может неправильно и невпопад качаться ветка на ветру? Как может ребёнок неправильно засмеяться? Как можно облажаться в чихании*? (тут можно пошутить про диарею, но оставляю эту шутку на усмотрение читателя) Как можно написать неправильное стихотворение, если оно проросло сквозь меня само? И не было никого в этом процессе, кто мог бы ошибиться. Потому что никого не было вообще. Творите как чихайте. И тогда искренность и непринуждённость вашего творчества поставит его в один ряд с полевыми цветами и взмахами крыльев бабочки. *Кстати, некоторые даоские мудрецы использовали другой пример акта человеческой жизнедеятельности, когда можно ощутить связь с дао. Но мы заменим его на чихание.;Другое
Официально: выпуск готов.  Но пока я упоённо, не отвлекаясь на новости, делал видео, у нас окончательно стырили ютуб, и теперь возникли некоторые формальные проволочки, связанные с рекламой.  Не знаю, успеем ли мы их решить до конца года, но на нг каникулах видосом я вас (и себя) точно порадую.  По поводу деградации ютуба (деградирует на самом деле не ютуб, только тссс): не расстраивайтесь. Потому что мы и есть ютуб. Пока мы не деградировали сами, и мы – блогеры – продолжаем выкладывать видосы, а вы – зрители – продолжаете их смотреть, никуда ютуб не денется.  Если кто-то соскучился по регулярным постам здесь (напишите, пожалуйста, если соскучились, вы согреете моё остуженное декабрьскими ветрами сердечко) – тоже есть чем вас порадовать: выхожу из видео-запоя и возобновляю после небольшого перерыва.  К нг обязательно проведём стрим, чтоб мне под землю провалиться, чёрт подери. Денис безумен? Мнение эксперта Восхищаюсь её зеванием, это искусство;Другое
Однажды дьявол решил высосать радость из вашей жизни и послал на землю…. Фотоаппарат  А потом и вовсе запихнул его в телефон, чтобы вы точно никуда не делись с крючка.   В кругах свидетелей осознанности, стало модно считать, что фотография – от лукавого. Ну вот видели, что происходит на концертах? Люди смотрят на сцену не иначе как через экраны смартфонов. С тем же успехом могли бы и дома на диване сидеть.  И зная об этом пороке человечества, я сам испытывал некоторое чувство стыда, каждый раз, когда при виде прекрасного заката моя рука тянулась к смартфону.  Когда появились первые фотоаппараты, некоторые осмотрительные граждане с суеверным ужасом шарахались от этих новомодных преблуд. Потому что бытовало поверье, что фото-вспышка высасывает из вас частицу души.  Вот параноики, а? Хотя... А что если они правы? Что если каждая фотография заката и правда высасывает из него душу? Цвет. Насыщенность переживания. Ведь вместо того, чтобы заткнуться и наслаждаться, мы снова суетимся. Отнимаем радость у себя настоящего, лишь бы поделиться её суррогатом с собой из будущего.  Но сейчас я понимаю, что это не совсем так. ?????? Вот почему мы лелеем воспоминания? Потому что они служат единственным шатким мосточком к чумазому дворику из детства. Последней слабой ниточкой между нами и нашими любимыми, которых всё глубже с каждым днём поглощает вечность. Так страшно, что эта ниточка однажды выскользнет. Как они будут совсем одни-одинёшеньки в этой тьме?  Фотоаппарат – просто внешний модуль биологической памяти. Новый виток эволюции нашего мозга.  И фотографии заслуживают точно такого же трепетного отношения, как и воспоминания. Забывание — это в первую очередь не утрата воспоминаний. А затруднение доступа к ним. И порой достаточно лёгкого аромата, случайной строчки, смазанного фото, чтобы следом за устремившимся в пятки сердцем провалиться в червоточину времени.  Ах, если бы не старые фото, если бы не эти замечательные чудаки, которые зачем-то фоткали всё подряд, навлекая на себя несправедливое раздражение окружающих (у вас в компании есть такой, будьте к нему добрее!!!), сколько бы дорогих сердцу историй я бы утратил. И даже не подозревал бы, ЧТО я утратил.   Поэтому фотографировать, а потом смотреть фотографии – это наша базовая человеческая потребность. Как запоминать и вспоминать, узелок за узелком сплетая и расплетая себя.  А осознанность состоит НЕ в том, чтобы стойко противиться тяге сфоткать закат, насильно втискивая себя в настоящее. В конце концов, эти болезненные метания «а достаточно ли я осознанно наслаждаюсь моментом?», и выбивают вас из реальности. Секрет, как всегда, в срединном пути без завала в крайности. Одна фотография – станет вполне достаточной подмогой нашей бедной памяти. Одна фотография, по которой вы потом вырвите у небытия этот день, и как через маленький портал вернётесь на секундочку обратно.  Там вас встретит и бабушка на неизменном крылечке, и вислоухая собачка с мокрым носом, которую отец похоронил в лесу под берёзой, и маленький вы, триумфально предъявляющий вечности пузатый грибок. И вы не представляете, как они будут вам рады. ЧД;Другое
Знаете, что это? Это ЭФФЕКТ ПРОЖЕКТОРА. Такое когнитивное искажение, связанное с тем, что больше всего на свете мы зациклены на себе любимом. И нам кажется, что другие люди тоже... зациклены на нас. Хотя логически, конечно, следовало бы предположить, что другие, коль скоро мы все относимся к одному биологическому виду и росли в похожей среде, тоже будут фиксироваться каждый на себе любимом. Ну уж точно не нас. Об эффекте прожектора очень полезно помнить, например, если вы откладываете визит в спортзал, потому что стесняетесь других людей. Расслабьтесь. Никакого шквала внимания вам не грозит. Все слишком заняты собой. ЧД #напоминашка;Другое
Что такое Я? (разминаемся перед выпуском) Я – это мой номер телефона? Я – это мой нос? Я – это моя тревога?  С чего начинается Я? Люди, с которыми я вёл дискуссию на эту тему, обычно устанавливали два критерия, по которым должно проходить явление, чтобы они согласились включить его в своё Я. 1??Оно не должно подлежать замене Ну вот номер телефона – можно поменять. Но от этого вы не перестанете быть собою, верно? А значит номер телефона – это всё-таки не Я. Но тогда и ваш нос это тоже не вы. Вон люди отправляются на ринопластику и ничего. Никуда Я не девается.   А как насчёт тонн (без преувеличения!) отшелушившихся клеток эпителия? Десятки раз пересобранных на молекулярном уровне органов? Бесконечно сменяемых мыслей, чувств, представлений и постоянно обновляемых нейронных структур?  При таком подходе, ничто нельзя включить в ваше Я. Поздравляю, вас нет.  2??– Оно должно быть интегрировано в тело! Нож под ребром вас устроит?  2??.2 – Ну ладно, оно должно быть включено в процессы жизнедеятельности организма.  Воздух в вашей комнате? Румяный поросёночек, который не далее как вчера беззаботно хлебал комбикормовую кашицу, а теперь расщепляется на аминокислоты в вашем теле, чтобы стать трицепсом?  Водопроводные трубы вашего дома ничем не хуже вашего пищевода и клеточных мембран. Они выполняют ту же функцию транспортировки воды для поддержания жизнедеятельности, что и их биологические аналоги. А канализация – просто продолжение мочевыделительной системы и кишечника.  Про телефон как полноправный внешний кусочек вашего мозга я вообще молчу. Если на то пошло, то вся Вселенная со всеми её физическими константами и химическими взаимодействиями с самого начала и прямо сейчас не покладая рук трудится над созданием вашего Я. Представление, что Я отдельно, а Вселенная отдельно, что она – просто статичный фон для вашего героического профиля – недалёкая иллюзия. Вопрос о границах Я – не имеет смысла. Границ нет.  Как во сне вам казаться, что вы занимаете лишь определенную точку, и всё делится на две несопоставимо разные части – Я и НЕ-Я, и окружающие вас объекты и другие люди существуют независимо от вас, и разделение так несомненно, так очевидно... А потом вы просыпаетесь. ЧД;Другое
Михаил Добровольский — художник-документалист, исследующий повседневность современного города. В 2023 году во время резиденции в мастерских Музея «Гараж» он создал графическую серию, вдохновленную наблюдениями за рабочими ВДНХ и электриками, проводившими свет в подмосковных садоводствах. Художник фиксировал их труд без романтизации и снисходительности — просто как часть реальности. Работы Добровольского напоминают стоп-кадры события — динамичные, гротескные, с глитч-эффектами, которые художник сопровождает подробными авторскими описаниями. Например, полное название одной из работ цикла: «Дима залез на лестницу и находился на 25 ступени из 29, что по высоте соответствует расстоянию примерно 5м 97см (высота восстановлена по фотографии, согласно данным о похожей лестнице)». Из-за наложения нескольких силуэтов друг на друга персонажи становятся похожи на иероглифы или зависших в процессе загрузки героев игры. Лаконичный фон усиливает ощущение временности момента. Графика Добровольского из моей коллекции ??:  1. Раскопки окаменелых труб производились строительным ломом, который был вложен в руки в серых перчатках, 2023.;Другое
Еще весной по рекомендации друга прочитала замечательный роман америнского писателя Джонатана Франзена «Поправки», а сегодня наткнулась на его интервью и просто не могу не поделиться его цитатой о русской литературе: «Знaeте, если бы мне предложили выучить один язык на выбор, но при этом освоить его мгновенно, как по волшебству — что-нибудь вроде: «Загадай желание, и оно исполнится», — я бы выбрал русский, чтобы читать Toлстого, Достоевского, Чехова и Typгенева в opигинале. Это величайшая литература, эталон художественной прозы, да и драматургии, наверное.  То, как pacкрылся русский роман в XIX и в начале ХХ века… понимаете, русские писатели будто бы сумели воспользоваться абсолютно всеми возможностями, которые им были даны. После всего, что сделал Гоголь, практически тут же и почти одновременно появляются Толстой и Достоевский — как такое вообще возможно? Оба гиганты, оба разные абcoлютно, оба сочиняют лучшие романы из когда-либо написанных. А потом приходит Чexoв — и такой: «Чем бы мне здесь тоже заняться?» — и становится величайшим драматургом и coздает высшие образцы рассказа… Pyccкая литература — это самая прекрасная вещь на свете». Джонатан Франзен;Другое
Лайфхак от Dries Van Noten: берем шнурки, подвешиваем кольца и ракушки. Модное украшение готово.;Другое
Отель от Burberry  Креативный директор Burberry Дэниел Ли переосмысляет британские традиции — на этот раз в коллаборации с роскошным отелем The Newt в Сомерсете. Замечаю, что эстетика загородного отдыха захватывает все больше брендов! Так, Ли превратил территорию отеля в арт-пространство, где фирменный принт Burberry оживает в самых неожиданных формах.   Знаменитый узор бренда появился на шезлонгах у бассейна, зонтах, газонокосилках и даже на воздушном шаре, чтобы оценить задумку можно было с высоты птичьего полета! Только представьте отдых (и шоппинг от Burberry) в такой обстановке! Этот проект — ода неторопливой английской роскоши, где крокет, сады и послеобеденный чай встречаются с современным дизайном ??;Другое
В «Палатах» собрана огромная коллекция моих находок за несколько лет. У нас нет ничего случайного! Что-то особенное в каждом предмете ??;Другое
Подборка винтажных изделий Christofle с Аvito   Christofle — легендарный, мой любимый, французский дом роскошных столовых приборов. Изделия тяжелые, долговечные и невероятно красивые. «Я не настолько богат, чтобы покупать дешевые вещи» — так говаривал в свою бытность барон Ротшильд, и тут я с ним полностью согласна и абсолютно бескомпромиссна в выборе столового серебра! Именно поэтому эти приборы использую дома, на даче и в «Палатах»! На Avito можно найти настоящие сокровища Christofle — от столовых приборов до изысканных аксессуаров. Делюсь своими находками! • Подогрев для горячих блюд  • Шумовка • Вазочка GАLLIА • Кофейник • Десертная чаша;Другое
The Cut заговорили о тренде на монашество. Утверждают, что все больше женщин задумываются о фразе «уйти в монастырь» всерьез. Популярным образ жизни монахинь или monk mode стал на фоне установок про успешных успех, продуктивность и достигаторство. Многие теперь ищут покоя и поддержки. А устой жизни в монастырях с общими приемами пищи, садоводством и духовностью это как раз и обещает.  В запрещенной сети уже предлагают варианты дизайна помещений в стиле monk mode - с кроватью, стулом, столом, на котором лежат книги и базовые принадлежности. Никакого визуального шума и лишних вещей. В TikTok миллионы просмотров набирают видео римских монахинь, которые тихо мирно проводят дни, собирая цветы на берегу реки, выбирают пряжу и убираются в кельях.  В поп-культуре тренд поддерживают по своему. Пайпер Рэтлифф из «Белого Лотоса» мечтает провести год в буддийском монастыре. В And Just Like That Миранда восхищается спокойствием и стабильностью монахини Мэри. В книжных клубах стали популярны мемуары писательницы Кэтрин Колдстрим о двенадцатилетнем периоде жизни в монастыре. Уходить в монастырь The Cut все же не советуют, хотя считают идею очень заманчивой. Редактор, например, внедрила в свое расписание уход за растениями и посещение святынь. Вот вам и монастыринг.;Другое
Il Viaggio Di Nettuno или «Путешествие Нептуна»  Одна из лучших коллабораций ever: мастерская Ginori 1735 и Люк Эдвард Холл, английский художник, чьим инстаграмом вдохновляюсь уже много лет!  Будучи большим поклонником античной культуры, винтажа и цвета, Холл создал яркую запоминающуюся коллекцию! На мой взгляд, она супер летняя и вдохновляющая! Коллекция называется Il viaggio di Nettuno («Путешествие Нептуна»). Дизайн охватывает много движения и ярких цветов: персонажи покоряют водную стихию на морских коньках и дельфинах. «В процессе работы над коллекцией, я представлял себе магическое путешествие по морским глубинам», — говорит Люк, я же просто мечтаю о прекращении дождей и о московском солнце!  Буквально две недели назад разбилась моя любимая утренняя чашка из этой коллекции, может, это был знак присмотреться к новым изделиям?;Другое
А вот вариант, если у вас нет формы. Легко экспериментировать в такой технике многослойности — могут получиться симпатичные цветы. Достаточно хорошо охладить масло и дать волю фантазии.  30 секунд, которые сделают вашу повседневность красивее ??;Другое
Скульптурное масло  Уже какой сезон наблюдаю и использую этот тренд — трюк с маслом. Превращение обыденного в торжественное. Как красиво!  Масло нужно сначала нагреть, размягчить, а затем поместить в подходящую форму и охладить в морозильной камере. Для «Палат» в свое время покупала на Ozon силиконовые формы «Мадлен» и древнегреческие колонны!  Хочу теперь попробовать сделать с ракушками, на большие формы меня точно не хватит!;Другое
В августе уже традиционно собираюсь в Зальцбург на фестиваль через Париж, собираю себе культурную программу, и уже какой день залипаю на это видео… Несмотря на противоречивые отзывы, все же надеюсь сама составить мнение о «тарелках» в фонде Пино!  Инсталляция основана на взаимодействии воды и звука и называется clinamen, автор, французский художник и композитор Селест Бурсье-Муаньо, превращает случайность в искусство. В центре ротонды установлен круглый бассейн диаметром 18 метров. По его поверхности движутся свыше двух сотен белых фарфоровых чаш, которые сталкиваются друг с другом и создают акустический рисунок. Благодаря слабому течению внутри бассейна объекты продолжают перемещаться, и звучание каждый раз складывается по-новому.;Другое
Игристое и редиска Уже какой год самая популярная закуска под шампанское в нашем доме — это поджаренный хлеб, паштет и редис!  Недавно узнала, что это не современное веяние, а разработка аж 1970-х годов! Тогда закусывать шампанское редисом предложил французский энолог Жак Пюизе. Он обратил внимание на сходство во вкусе: растение сглаживает колкость напитка и добавляет пикантности. По-моему, это идеальная пара на лето, в этом году даже случилась попытка вырастить редис у себя на даче. Попытка провальная, но я не теряю надежды ??;Другое
Сад, ностальгия, наследие. Чудесный кампэйн Jacquemus Le Paysan и комментарий к нему: «С помощью этих образов из памяти моей семьи я хотел отдать дань уважения прошлому, чтобы создать что-то новое для будущего»;Другое
От традиции к новизне: как переосмысляют серебро Есть что-то особенное в том, чтобы менять свое отношение к повседневности — и обращать внимание на детали. Посмотрите, как могут выглядеть столовые приборы, если добавить немного искусства! ?? Делюсь историей о том, как могут вдохновлять обстоятельства:  Хит Вагонер, который работал консультантом по визуальному маркетингу в Tiffany & Co., начал изготавливать серебряные столовые приборы во время карантина. Ему не хватало традиционных обедов с друзьями, поэтому он перенес их в виртуальное пространство: стал делать серебряные, латунные и медные ложки и вилки в стиле средневековья и выкладывать их в соцсети. Восторженный отклик даже убедил его запустить полноценную линейку! Приборы действительно очень красивы, а зная историю их создания — от традиции к ценной идее — хочется рассматривать еще внимательнее.;Другое
Сет-дизайн: земляника и мороженое Лето создает идеальные декорации для сладких моментов — и даже простые дуэты могут смотреться на столе акцентно и ярко. Мне больше нравится вариант с мороженым в стаканчике — отсылает к детству.  Сервировка земляники с мороженым не требует сложного дизайна — идеально, если у тарелки синяя или голубая роспись. Желаю даже в такую дождливую погоду ловить настоящее летнее настроение — воздушное и непринужденное ??;Другое
#представьтесебе  после реставрации открыли Домик Петра I в «Коломенском». Можно побывать в кабинете, почивальне и столовой царя, изучив запасы его чуланца. Памятник — 1702 года, собрали сотню экспонатов из эпохи.  Создали их тактильные копии для детских программ. Через них и морские игры юные посетители знакомятся с моделями кораблей петровского флота, тренируются в завязывании старинных морских узлов и исследуют предметы искусства и быта XVII — XIX веков. На заметку «ку-ку киндеру»;Другое
Доброе утро! Какая чудесная интеграция парфюмерного дома Penhaligon’s - Afternoon tea с Ричардом Э.Грантом и Келли Разерфорд! 100 процентное попадание в ДНК бренда, которое отражает британскую историю, аристократизм и культуру ??;Другое
Находки для коллекции с Avito На своем курсе «Культура повседневности за столом» в «Палатах» я всегда искреннее говорю, что начать коллекцию можно с малых, неочевидных вещей. Иногда именно такие эффектные мелочи создают настроение. Делюсь редкими находками с Avito! • Щипцы Cailar Bayard — выглядят роскошно, резные щипцы для спаржи (а сейчас самый сезон);Другое
Анонсируем осенний сезон в «Палатах» заранее — с возможностью приобрести early-bird билеты на наши курсы до 1 июля!  В новом сезоне мы вновь обращаемся к теме движения к себе — открытия новых граней и создания мира внутри своего дома и за его пределами. Первыми курсами станут «Дар голоса» — по ораторскому искусству, и «Культура повседневности за столом» — по этикету, сет-дизайну, истории знаковых мануфактур.  Традиционная для «Палат» тема балета будет звучать ближе к Новому году — в преддверии знаковых постановок в Большом и не только.  Отдельно анонсирована и детская программа. Формируем культуру повседневности с детства ?? Вторая часть анонсов осеннего сезона — в июле ??;Другое
Планы на день: посетить международную научную конференцию, посвященную трапезе в истории Европы и Азии и поздравить дорогую Ксению  Маркову с Днём Рождения ?? Ниже ссылка на трансляцию: https://www.kreml.ru/research/conferences-and-seminars014kp/trapeza-v-istorii-evropy-i-azii--iskusstvo--traditsii--kulturnoe-prostranstvo/;Другое
Сегодня вышел тизер подкаста Aspire с Меган Маркл в качестве гостя, уже вижу разные  комментарии по отношению в жене принца Гарри! Ну а мы же с вами разберем столовый буфет: желтый чайный сервиз Oriente Italiano от итальянской фарфоровой мануфактуры Ginori 1735 ?? Узнать изделия этого бренда можно по средиземноморским визуальным мотивам и контрастным сочетаниям. Здесь — желтый и темно-синий. В кадре чайные пары сервированы с чайными ложками от французского бренда Sabre Paris. Спорная для меня комбинация, хотя приборы эти люблю!;Другое
Актуальные тренды: культурный след «Палат» Почти половина 2025-ого года позади — мне, как человеку рефлексирующему, захотелось подвести небольшие итоги этих месяцев, и я окунулась в изучение исследований об актуальных культурных трендах. Я привыкла охватывать большое количество информации, жить в движении и постоянном развитии. Со временем социальных ролей становится все больше: я и куратор проектов, и мама — и в современном шуме именно ритуалы повседневности помогают найти гармонию.  Актуальные тренды говорят о том же — вот, что привлекает людей сегодня: • Digital-аскеза: осознанное ограничение экранного времени как новый вид роскоши. Обращение к офлайну как к новому источнику вдохновения. • Церемонизация повседневных действий: эстетическое внимание к маленьким повседневным ритуалам, которые наполняют жизнь удовольствием. • Сообщества по интересам за пределами интернета: встречи вживую, глаза в глаза, без цифрового следа. Меня поразило, что все то, что актуально сегодня, мы вплели в ДНК «Палат» интуитивно, еще несколько лет назад. Тогда это было обращение к собственному опыту, отклик изнутри — ведь в моменты, когда всего становится слишком много, я сама неосознанно делаю выбор в пользу ритуалов умиротворения: будь то занятия сервировкой или уход за садом. Все, что касается «Палат», — для меня освобождение и ответ на вопрос, почему и как они родились. А сегодня еще и отзыв на информационное поле мира, в котором мы живем.;Другое
Сегодня у Жени Мельниковой, директора по связям с прессой Prada и Miu Miu, последний рабочий день (офис Prada в очень ограниченном режиме продолжает работу в России).  Женя проработала на этой должности 11,5 лет, а до этого 3,5 – в Louis Vuitton. Не охота вставать на тонкий лед обсуждений, кто что придумывал – штаб-квартира или локальный офис, но знаковых проектов в резюме Мельниковой немало – и Prada Mode by Дэмиан Херст в особняке Левинсона, и открытие бутиков Prada и Miu в ГУМе, и Miu Miu Club в Демзале ГУМа. Сколько самых стильных звезд было взято под крыло – включая Андрея Звягинцева на Оскаре (причем дважды). Короче, опыт в люксе колоссальный.  Женя была воплощением той самой Prada Girl. По долгу службы  слегка в тени, чтобы не затмить собой “продукт”, но в то же время всегда с индивидуальностью, ярко. А еще Женя веселая, живая, обожает танцевать под Виталика Козака и даже играет с ним диджей-сеты в Париже.  Короче, хороший человек отправляется в свободное плавание по увлекательным волнам новой жизни. Жене удачи!;Другое
Сет-дизайн: фрукты и овощи  Нравится, как акцентно на столе смотрятся свежие фрукты и овощи — вдохновение в сет-дизайне для тех, кто особенно ценит простоту и разделяет тренд на естественность. Здесь разнообразие форм, цветов и размеров, которого не надо достигать множеством приборов или причудливой посудой, — невольно задумываешься о том, что (осознанно или интуитивно) мы всегда вдохновляемся природой. Приятно рассматривать кадры таких сервировок и создавать что-то свое: в атмосфере города или на даче ??;Другое
Виш-лист на лето от THE CULTT Выходные в Нижнем Новгороде я провела в компании прекрасных визионеров РБК, основательниц платформы для ресейла культовых вещей THE CULTT. Товары проходят строгую селекцию, поэтому качество самое высокое (знаю не понаслышке, сама давала вторую жизнь некоторым своим вещам). Собрала подборку летних хотелок — делюсь находками! • Босоножки Gianvito Rossi  • Сумка Celine Triomphe • Солнцезащитные очки Bottega Veneta • Сумка Alaia Le C?ur • Аксессуар для волос Celine Hairpin • Сумка Loewe Raffia • Сандалии Chanel • Сандалии Hermes • Клипсы Chanel;Другое
Уже вернулась домой, но Нижний Новгород теперь навсегда в моем сердце: люди, закаты, узкие исторические улочки и, конечно, виды!  Несмотря на плотную занятость, все же удалось послушать многие дискуссии из насыщенной программы. Самой милой моему сердцу стала сессия по цифровой безопасности, в которой принимали участие дети. Кстати, на нашем большом курсе по этикету для детей в «Палатах» мы тоже уделяем время этой важной теме. По сути, основы цифрового этикета формируются нами сегодня — и радостно, что ЦИПР поднимает ее на таком уровне. Обязательно вернусь в ближайшее время, чтобы поближе познакомиться с нижегородскими институциями современного искусства. В эту поездку удалось посмотреть только выставки «Зона пчел» и «Кожа земли», которые проходят в рамках экологической Биеннале, и заглянуть в гости к «визионерам» РБК — в галерею «Тихая». Ниже делюсь подборкой нижегородских галерей современного искусства ?? и скоро будет гастро-подборка!;Другое
Второй день на конференции ЦИПР получился насыщенным — продолжается программа Tech Week. CIPR Tech Week — это технологический фестиваль в рамках которого проходят сессии, public talk и многое другое на разных локациях города. Представители бизнеса и разных креативных индустрий рассказывают о том, как меняется профессиональная среда с приходом новых технологий и общей цифровизации. Конференцию ЦИПР открыла сооснователь и директор ЦИПР Ольга Пивень. Побывали на сессии «Цифровой мир глазами альфы. Как технологии меняют детство», которую модерировала Ирина Ефимова, генеральный директор, ОМГ, организатор конференции ЦИПР. На Tech Week слушали глобальные неи?росетевые тренды и то, как ИИ применяется в различных отраслях жизни в России. Говорили не только о технологиях, но и об их последствиях — например, сегодня, на лекции «Как бороться за внимание в эпоху цифровой усталости» Дмитрия Бескромного и на интерактиве как распознавать медиа манипуляции с Юлей Городничевой ?? И очень мне нравится, что при этом главным героем остается сам город, с его историей и ритмом жизни! Нижний и правда место притяжения! Обязательно сделаю подборку, куда сходить здесь! Наш выезд организовывает Ольга Свичинская и ее коммуникационное агентство AGNC — они внимательны к нам, как к детям. И как здорово, что программа такая разноплановая — успеваем и обрести новые знания, и отдохнуть в красивой обстановке ??;Другое
Куда сходить: первая международная Биеннале экологического искусства в Нижнем Новгороде Сегодня приехала на конференцию ЦИПР — в программе увидела экскурсию на Первую международную Биеннале экологического искусства. Это большой многожанровый проект о взаимоотношениях человека и природы, который можно посетить до 1 октября. Инсталляции, видео-арт, фотография, живописные, графические и скульптурные работы, — результат синергии, сотрудничества и сотворчества. Участвуют более 70 современных художников из разных стран мира.  Мне по душе элемент объединения, ведь основная задача Биеннале — обозначить экологию как главную и сплочающую тему современности. Как говорил Лев Николаевич Толстой: «Умиление и восторг, которые мы испытываем от созерцания природы, — это воспоминание о том времени, когда мы были животными, деревьями, цветами, землей. Точнее: это — сознание единства со всем, скрываемое от нас временем».;Другое
"Вот такие сообщения каждый день получают родители детей нашего лагеря и я одна из них ?? Добрый вечер, дорогие родители! Вот и завершился второй день нашего прекрасного лагеря.  Утром ребята окунулись в мир театрального искусства: тренировали внимание, отправляли комплименты друг другу, изучали культуру Древней Греции и даже разучивали греческий танец. Особое внимание уделили эмоциям, ведь настоящий актер должен знать и понимать их! В перерыве дети снова самостоятельно накрывали стол: распределили между собой обязанности, и каждый ответственно следил за своей зоной.  После театральной мастерской мы вновь отправились во дворик «Палат», где проходили подвижные игры и танцы. Далее мы продолжили изучать столовый этикет. И каждый заполнил свою персональную карту правил.  А после обеда мы организовали Киноклуб: смотрели мультфильм ""Головоломка"", который помог закрепить знания об эмоциях.   Завершился наш день мастер-классом по сценографии.  Дети познакомились с творческой профессией художника-сценографа и начали создавать своими руками элементы декораций для показа. Всем хорошего вечера! Ждем ребят завтра с новыми силами! ??";Другое
Летний благотворительный маркет «Дом с маяком х Брикет» Люблю начало лета за важные поводы помнить о добром — 7 и 8 июня состоится благотворительный маркет в поддержку детского хосписа «Дом с маяком».   Событие уже стало хорошей традицией. Например, в прошлом году на двух маркетах в пространстве «Брикет» собрали более 4 млн рублей, которые пошли на помощь тяжелобольным детям и взрослым.  Бренды и звездные друзья «Дома с маяком» ежегодно делятся своими вещами. Так же и в этот раз: за пожертвования можно будет забрать одежду, аксессуары и товары для дома. А еще некоторые актеры, исполнители и блогеры попробуют себя в роли бариста и продавцов и сами встанут за прилавки фуд-корнеров «Брикет Маркета». Приглашаю делать добро вместе ?? Когда: 7 и 8 июня  Где: пространство фуд-корта «Брикет Маркет» на 5-м этаже Универмага «Цветной»;Другое
